rank,priority_band,priority_rationale,action_class,instrument_uri,instrument_label,component_uri,component_label,doc_family,current_reachable_urls,current_blocked_urls,suggested_source_target,recommended_action,status,live_candidate_urls_by_family,has_live_candidates,needs_link_replacement,needs_component_specific_upgrade,next_step
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739301009974715,ARTEC LEO Scanner,pmsr:/COM1786054978466052000,ARTEC LEO Scanner Actuator,Dental and Oral Scanning Systems,https://support.3shape.com/ | https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,,"3Shape/Medit model-specific manuals, scanner technical data sheets, calibration and accessory documentation.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://support.3shape.com/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739301009974715,ARTEC LEO Scanner,pmsr:/COM1786054978466045000,ARTEC LEO Scanner Detector,Dental and Oral Scanning Systems,https://support.3shape.com/ | https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,,"3Shape/Medit model-specific manuals, scanner technical data sheets, calibration and accessory documentation.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://support.3shape.com/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739288625580975,Butterfly IQ+,pmsr:/COM1786054978466225000,Butterfly IQ+ Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739288625580975,Butterfly IQ+,pmsr:/COM1786054978466222000,Butterfly IQ+ Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739288691415495,Butterfly Ultrasound Probes,pmsr:/COM1786054978466241000,Butterfly Ultrasound Probes Actuator,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739288691415495,Butterfly Ultrasound Probes,pmsr:/COM1786054978466236000,Butterfly Ultrasound Probes Detector,Point-of-Care Ultrasound and Imaging,https://support.butterflynetwork.com/hc/en-us | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices,,"Vendor model docs (Butterfly/CHISON), probe specs, transducer and interface documentation.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://support.butterflynetwork.com/hc/en-us | https://www.chison.com/products/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739301133578555,Extraoral Scanner,pmsr:/COM1786054978466429000,Extraoral Scanner Actuator,Dental and Oral Scanning Systems,https://support.3shape.com/ | https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,,"3Shape/Medit model-specific manuals, scanner technical data sheets, calibration and accessory documentation.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://support.3shape.com/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739301133578555,Extraoral Scanner,pmsr:/COM1786054978466425000,Extraoral Scanner Detector,Dental and Oral Scanning Systems,https://support.3shape.com/ | https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,,"3Shape/Medit model-specific manuals, scanner technical data sheets, calibration and accessory documentation.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://support.3shape.com/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739301081410085,Intraoral Scanner,pmsr:/COM1786054978466575000,Intraoral Scanner Actuator,Dental and Oral Scanning Systems,https://support.3shape.com/ | https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,,"3Shape/Medit model-specific manuals, scanner technical data sheets, calibration and accessory documentation.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://support.3shape.com/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.
,,,UPGRADE_FROM_LEXICAL_TO_EXPLICIT,pmsr:/INS1739301081410085,Intraoral Scanner,pmsr:/COM1786054978466570000,Intraoral Scanner Detector,Dental and Oral Scanning Systems,https://support.3shape.com/ | https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,,"3Shape/Medit model-specific manuals, scanner technical data sheets, calibration and accessory documentation.",Keep reachable vendor page but add direct citation that explicitly names this detector/actuator/component.,TODO,https://support.3shape.com/,yes,no,no,Retain seed URL; add explicit component citation page/snippet for detector/actuator confirmation.
